codice_univoco,data_ora_inizio_proiezione,data_ora_fine_proiezione,titolo_film,genere,regista,anno,durata_minuti,eta_minima,prezzo_biglietto,posti_prenotati
b39eadd7-d626-420b-8c8d-d546b2d0add8,2025-12-25 13:00:00,2025-12-25 15:25:00,Minority Report,AZIONE,Steven Spielberg,2002,145,12,8.5,0
a76af8b5-0783-4204-a6db-e39f3623a42e,2025-12-25 10:30:00,2025-12-25 12:17:00,Predator,AZIONE,John McTiernan,1987,107,12,6.5,0
67712da0-ad95-4569-a26c-7991b3c01a2f,2025-12-24 12:30:00,2025-12-24 14:11:00,American Psycho,COMMEDIA,Mary Harron,2000,101,12,7.5,0
7f1b2fba-15e8-4eff-8ff0-1208395f75e9,2025-12-24 10:00:00,2025-12-24 11:35:00,When Harry Met Sally...,COMMEDIA,Rob Reiner,1989,95,12,7.0,0
8dc15ad6-750d-40ff-8033-3c5438465c95,2025-12-23 16:30:00,2025-12-23 17:59:00,Office Space,COMMEDIA,Mike Judge,1999,89,16,6.5,0
dc1359cb-cc7c-4dd8-a617-d52bc2a0bfdc,2025-12-23 13:30:00,2025-12-23 15:40:00,The Fugitive,AZIONE,Andrew Davis,1993,130,0,7.0,0
a2d42923-f8c5-45cb-b92d-7730433f1270,2025-12-23 10:00:00,2025-12-23 12:31:00,Papillon,BIOGRAFICO,Franklin J. Schaffner,1973,151,16,7.0,0
d71844f2-cb2c-4967-a6c7-64495979ef15,2025-12-22 16:00:00,2025-12-22 18:25:00,The Wild Bunch,AZIONE,Sam Peckinpah,1969,145,12,8.0,0
1727b9d0-a935-46c4-aede-73ddb70beee7,2025-12-22 13:30:00,2025-12-22 15:05:00,When Harry Met Sally...,COMMEDIA,Rob Reiner,1989,95,12,6.5,0
487347ae-b754-4e2c-a261-1204044e4df2,2025-12-22 10:30:00,2025-12-22 12:31:00,Midnight Express,BIOGRAFICO,Alan Parker,1978,121,12,7.5,0
9ee9fcff-aeab-496e-88fa-222dfc690252,2025-12-21 15:00:00,2025-12-21 16:50:00,Yôjinbô,AZIONE,Akira Kurosawa,1961,110,12,8.5,0
b95c07f9-d8ab-4dbf-9752-0e1ff2507cf1,2025-12-21 12:30:00,2025-12-21 14:05:00,Pink Floyd: The Wall,DRAMMATICO,Alan Parker,1982,95,12,8.0,0
5564a929-4ad7-480b-ab77-50e9b845ffa8,2025-12-21 10:00:00,2025-12-21 11:34:00,Trois couleurs: Bleu,DRAMMATICO,Krzysztof Kieslowski,1993,94,0,8.5,0
d0f50daa-9b1c-46ba-bfb3-cb8a0540ba94,2025-12-20 15:30:00,2025-12-20 17:31:00,Midnight Express,BIOGRAFICO,Alan Parker,1978,121,12,7.5,0
0b656182-0d8f-4105-aa56-163802d59f5f,2025-12-20 12:30:00,2025-12-20 14:33:00,All That Jazz,DRAMMATICO,Bob Fosse,1979,123,12,7.5,0
bb36bdd3-5e5b-4e6e-a14d-2e1a56c8c358,2025-12-20 10:00:00,2025-12-20 11:50:00,Kumonosu-jô,DRAMMATICO,Akira Kurosawa,1957,110,12,7.5,0
34419b85-6de2-4178-8ec1-73f951a5f3b4,2025-12-19 15:30:00,2025-12-19 17:17:00,Predator,AZIONE,John McTiernan,1987,107,12,8.5,0
155e33ba-4909-459b-88c1-832ff92c60da,2025-12-19 13:00:00,2025-12-19 14:25:00,Love and Death,COMMEDIA,Woody Allen,1975,85,6,8.0,0
e6efe400-edaf-491a-b283-80aa62c86705,2025-12-19 10:30:00,2025-12-19 12:08:00,Fa yeung nin wah,DRAMMATICO,Kar-Wai Wong,2000,98,0,8.0,0
0c426060-baa7-4314-8d00-03f8797b3fa9,2025-12-18 15:30:00,2025-12-18 17:24:00,La montaña sagrada,AVVENTURA,Alejandro Jodorowsky,1973,114,16,8.0,0
f8ff054c-910d-4ef8-b7ad-f07ae7bc7eef,2025-12-18 12:30:00,2025-12-18 14:33:00,All That Jazz,DRAMMATICO,Bob Fosse,1979,123,12,8.0,0
4b3c85d5-79eb-4616-ad0d-d8efca29bbe3,2025-12-18 10:00:00,2025-12-18 11:43:00,Bom Yeoareum Gaeul Gyeoul Geurigo Bom,DRAMMATICO,Ki-duk Kim,2003,103,16,8.0,0
3d1e77bd-e1a1-4253-aaf0-844d6c566dc6,2025-12-17 16:30:00,2025-12-17 18:20:00,Yôjinbô,AZIONE,Akira Kurosawa,1961,110,12,8.5,0
ad8e78bb-0640-4cdc-901b-075d45f8aaab,2025-12-17 13:30:00,2025-12-17 15:33:00,All That Jazz,DRAMMATICO,Bob Fosse,1979,123,12,8.0,0
840b8d4d-d25f-4617-99c6-300f9b9b0b69,2025-12-17 10:30:00,2025-12-17 12:17:00,Predator,AZIONE,John McTiernan,1987,107,12,8.5,0
ba3cadc0-841d-4a71-9987-5dbc59970ee4,2025-12-16 13:00:00,2025-12-16 14:25:00,High Noon,DRAMMATICO,Fred Zinnemann,1952,85,6,7.0,0
98a77249-4407-4535-ae19-3b55b9ab511e,2025-12-16 10:30:00,2025-12-16 12:23:00,28 Days Later...,DRAMMATICO,Danny Boyle,2002,113,12,8.0,0
f418db95-5f0f-44f4-ba40-3e0a0b45baca,2025-12-15 13:00:00,2025-12-15 15:31:00,Papillon,BIOGRAFICO,Franklin J. Schaffner,1973,151,16,8.5,0
096d52a8-2524-41ae-90e1-88375d79492e,2025-12-15 10:00:00,2025-12-15 12:10:00,The Fugitive,AZIONE,Andrew Davis,1993,130,0,6.5,0
8bae6f81-8a35-4c88-b8ea-5380aaf83e31,2025-12-14 15:30:00,2025-12-14 17:20:00,Kumonosu-jô,DRAMMATICO,Akira Kurosawa,1957,110,12,7.0,0
2e026e8c-6f43-42ed-a73a-213bab164cbe,2025-12-14 13:00:00,2025-12-14 14:40:00,Rupan sansei: Kariosutoro no shiro,ANIMAZIONE,Hayao Miyazaki,1979,100,0,8.0,0
240cc267-28a4-4ec2-ae8d-a508e65d4835,2025-12-14 10:30:00,2025-12-14 12:21:00,Dip huet seung hung,AZIONE,John Woo,1989,111,16,6.5,0
8733170d-f0cb-41a4-a635-2babebb9546e,2025-12-13 16:30:00,2025-12-13 18:13:00,Bom Yeoareum Gaeul Gyeoul Geurigo Bom,DRAMMATICO,Ki-duk Kim,2003,103,16,7.5,0
59130bba-a403-4cc1-8598-947a35e2c6eb,2025-12-13 14:00:00,2025-12-13 15:38:00,Fa yeung nin wah,DRAMMATICO,Kar-Wai Wong,2000,98,0,6.5,0
b51e680f-2928-41b3-9733-28279343e556,2025-12-13 10:00:00,2025-12-13 12:52:00,The Great Escape,AVVENTURA,John Sturges,1963,172,0,8.0,0
7b295dec-84f9-4361-ba90-b4baee2bac2f,2025-12-12 10:00:00,2025-12-12 12:01:00,La battaglia di Algeri,DRAMMATICO,Gillo Pontecorvo,1966,121,12,8.0,0
378bf808-08e0-4c34-b5d8-3d6010c1f75a,2025-12-11 10:30:00,2025-12-11 13:20:00,Scarface,CRIMINE,Brian De Palma,1983,170,12,8.0,0
359c3c5c-7257-4f4d-9a77-579494d67c1c,2025-12-10 12:30:00,2025-12-10 14:55:00,The Wild Bunch,AZIONE,Sam Peckinpah,1969,145,12,7.5,0
5b427c3c-3ec2-4f11-ae4b-f08beb8d9cb3,2025-12-10 10:00:00,2025-12-10 11:34:00,Trois couleurs: Bleu,DRAMMATICO,Krzysztof Kieslowski,1993,94,0,7.5,0
8b91413c-8668-4435-b3b3-d2fc4d12e3c9,2025-12-09 10:30:00,2025-12-09 12:12:00,Once Were Warriors,CRIMINE,Lee Tamahori,1994,102,12,7.5,0
6f67a693-010a-4295-bf27-ece496ac42a0,2025-12-08 16:00:00,2025-12-08 18:52:00,The Great Escape,AVVENTURA,John Sturges,1963,172,0,7.5,0
d0fca279-b27e-46b3-adb9-3de111d4bbe0,2025-12-08 13:30:00,2025-12-08 15:24:00,La montaña sagrada,AVVENTURA,Alejandro Jodorowsky,1973,114,16,7.5,0
df959eda-8062-4aad-864b-ebdccf602e94,2025-12-08 10:00:00,2025-12-08 12:52:00,The Great Escape,AVVENTURA,John Sturges,1963,172,0,6.5,0
e48b5542-f1ae-4970-bdce-4a4e50fa8d1f,2025-12-07 15:30:00,2025-12-07 17:12:00,Once Were Warriors,CRIMINE,Lee Tamahori,1994,102,12,7.0,0
29276975-a00b-4a8a-9d7c-b36d23dea4e0,2025-12-07 13:00:00,2025-12-07 14:34:00,Trois couleurs: Bleu,DRAMMATICO,Krzysztof Kieslowski,1993,94,0,8.5,0
3bc6a5d6-de49-4455-a86f-ca7e39f982a8,2025-12-07 10:00:00,2025-12-07 11:54:00,La montaña sagrada,AVVENTURA,Alejandro Jodorowsky,1973,114,16,8.0,0
f21be836-aca6-4d1a-aeec-1d22f4085fbe,2025-12-06 15:30:00,2025-12-06 18:39:00,Dilwale Dulhania Le Jayenge,DRAMMATICO,Aditya Chopra,1995,189,0,6.5,0
7eaef017-dab6-4971-bf4e-3cc6dd41ea9f,2025-12-06 13:00:00,2025-12-06 14:43:00,Bom Yeoareum Gaeul Gyeoul Geurigo Bom,DRAMMATICO,Ki-duk Kim,2003,103,16,6.5,0
66c3440b-2361-4793-936f-b8fce4f53a44,2025-12-06 10:30:00,2025-12-06 12:12:00,Once Were Warriors,CRIMINE,Lee Tamahori,1994,102,12,8.0,0
fe8673eb-8c41-4096-98be-787d6277cd4d,2025-12-05 18:00:00,2025-12-05 21:09:00,Dilwale Dulhania Le Jayenge,DRAMMATICO,Aditya Chopra,1995,189,0,9.5,0
0fea0433-e7e7-4fd6-95ab-2d061471b11a,2025-12-05 15:30:00,2025-12-05 17:20:00,Kumonosu-jô,DRAMMATICO,Akira Kurosawa,1957,110,12,7.5,0
f6fd5c6a-9498-41d6-a46a-b6f48de2ba63,2025-12-05 10:30:00,2025-12-05 14:28:00,Gone with the Wind,DRAMMATICO,Victor Fleming,1939,238,0,7.0,0
37cd7ae2-d663-4702-afa2-03dc2733e01e,2025-12-04 18:00:00,2025-12-04 20:25:00,Minority Report,AZIONE,Steven Spielberg,2002,145,12,9.5,0
1a7e80ba-bcfc-4457-a6a5-343ff73fefcd,2025-12-04 13:00:00,2025-12-04 16:58:00,Gone with the Wind,DRAMMATICO,Victor Fleming,1939,238,0,6.5,0
31b53998-42fa-419d-92dd-48e183cc5629,2025-12-04 10:30:00,2025-12-04 12:12:00,Once Were Warriors,CRIMINE,Lee Tamahori,1994,102,12,8.0,0
d1279354-7b40-4fe5-bc50-650945ffae48,2025-12-03 15:30:00,2025-12-03 17:55:00,Minority Report,AZIONE,Steven Spielberg,2002,145,12,6.5,0
124accc7-873b-4a86-a998-1e0f0f251482,2025-12-03 12:30:00,2025-12-03 14:40:00,The Fugitive,AZIONE,Andrew Davis,1993,130,0,7.5,0
edfd77b7-21e6-4222-add9-00a7084e685c,2025-12-03 10:00:00,2025-12-03 11:43:00,My Left Foot: The Story of Christy Brown,BIOGRAFICO,Jim Sheridan,1989,103,0,7.0,0
d8d501e4-2f0f-4bde-96ed-1c4b79f90a59,2025-12-02 16:00:00,2025-12-02 19:09:00,Dilwale Dulhania Le Jayenge,DRAMMATICO,Aditya Chopra,1995,189,0,6.5,0
8c3a3ea7-35cc-4d94-827d-ed7115a538c7,2025-12-02 12:30:00,2025-12-02 15:01:00,Papillon,BIOGRAFICO,Franklin J. Schaffner,1973,151,16,8.0,0
823f0683-88ba-4ab9-863d-fff062f5c638,2025-12-02 10:00:00,2025-12-02 11:35:00,When Harry Met Sally...,COMMEDIA,Rob Reiner,1989,95,12,6.5,0
d1d698b5-d872-4c80-a7de-a7d4c57c15c9,2025-12-01 10:00:00,2025-12-01 12:25:00,The Wild Bunch,AZIONE,Sam Peckinpah,1969,145,12,7.5,0
66de0872-0930-403f-be97-c323d393b024,2025-11-30 21:00:00,2025-11-30 22:47:00,"Lock, Stock and Two Smoking Barrels",AZIONE,Guy Ritchie,1998,107,12,10.0,0
f1449f85-b676-494b-b28f-d22f415fe73d,2025-11-30 16:30:00,2025-11-30 19:52:00,Malcolm X,BIOGRAFICO,Spike Lee,1992,202,0,6.5,0
901ae750-bad9-44ef-a570-d29b1cafb69e,2025-11-30 13:30:00,2025-11-30 15:31:00,La battaglia di Algeri,DRAMMATICO,Gillo Pontecorvo,1966,121,12,7.5,0
f0c299bc-bf96-4d01-b121-b55c52c91618,2025-11-30 10:00:00,2025-11-30 12:42:00,Stalker,DRAMMATICO,Andrei Tarkovsky,1979,162,0,8.5,0
259c1fba-19b3-49af-bcdd-a14ff448cde6,2025-11-29 19:00:00,2025-11-29 20:12:00,La planète sauvage,ANIMAZIONE,René Laloux,1973,72,0,10.0,0
8d684bc2-73e4-4d78-8161-18c03d34d5a0,2025-11-29 15:30:00,2025-11-29 18:20:00,Scarface,CRIMINE,Brian De Palma,1983,170,12,8.0,0
1676bc69-15f4-4e28-844a-2407bcb4fe02,2025-11-29 13:00:00,2025-11-29 14:43:00,Bom Yeoareum Gaeul Gyeoul Geurigo Bom,DRAMMATICO,Ki-duk Kim,2003,103,16,7.5,0
c8132dfd-9f79-4d81-a8bd-a8b52e1279c2,2025-11-29 10:00:00,2025-11-29 11:47:00,"Lock, Stock and Two Smoking Barrels",AZIONE,Guy Ritchie,1998,107,12,7.5,0
cb4f14a9-2e04-412f-b921-57c396d1ae7e,2025-11-28 10:00:00,2025-11-28 11:58:00,East of Eden,DRAMMATICO,Elia Kazan,1955,118,0,8.5,0
16c2e147-1b7f-44e0-ac0f-0a8898573844,2025-11-27 17:00:00,2025-11-27 18:43:00,My Left Foot: The Story of Christy Brown,BIOGRAFICO,Jim Sheridan,1989,103,0,8.5,0
217da765-ae32-4ccb-955a-38a8c009ef78,2025-11-27 14:30:00,2025-11-27 16:11:00,American Psycho,COMMEDIA,Mary Harron,2000,101,12,7.0,0
eae676fd-85dd-46ff-8234-6e65bca57556,2025-11-27 10:30:00,2025-11-27 13:52:00,Malcolm X,BIOGRAFICO,Spike Lee,1992,202,0,8.5,0
f609cd8d-9bcb-4be6-af76-f86222e80498,2025-11-26 16:00:00,2025-11-26 17:40:00,Rupan sansei: Kariosutoro no shiro,ANIMAZIONE,Hayao Miyazaki,1979,100,0,8.5,0
14f578f2-9092-46e5-a419-623fd44945bf,2025-11-26 12:30:00,2025-11-26 15:12:00,Stalker,DRAMMATICO,Andrei Tarkovsky,1979,162,0,8.5,0
92181874-95bd-4aaf-8311-a53c11f48924,2025-11-26 10:30:00,2025-11-26 11:42:00,La planète sauvage,ANIMAZIONE,René Laloux,1973,72,0,7.5,0
c5e28ce5-59a6-4554-a8de-898716191dfc,2025-11-25 10:00:00,2025-11-25 11:53:00,28 Days Later...,DRAMMATICO,Danny Boyle,2002,113,12,8.0,0
85749d52-9da2-4c08-a0f9-028e5f82334a,2025-11-24 14:00:00,2025-11-24 15:58:00,East of Eden,DRAMMATICO,Elia Kazan,1955,118,0,8.0,0
3cfb29c3-35cd-402d-b12c-150b4b4bc5f1,2025-11-24 10:30:00,2025-11-24 12:55:00,Minority Report,AZIONE,Steven Spielberg,2002,145,12,7.0,0
207dbcea-3dd1-429a-b4fa-b567c12f73f7,2025-11-23 18:00:00,2025-11-23 19:41:00,The Machinist,DRAMMATICO,Brad Anderson,2004,101,16,8.5,0
c3a3c280-5ea1-4902-9c5d-5711253f1f01,2025-11-23 15:00:00,2025-11-23 16:47:00,"Lock, Stock and Two Smoking Barrels",AZIONE,Guy Ritchie,1998,107,12,8.0,0
395b01a0-3dd6-4cd5-838d-d9f47cc85a4a,2025-11-23 12:30:00,2025-11-23 14:04:00,Trois couleurs: Bleu,DRAMMATICO,Krzysztof Kieslowski,1993,94,0,8.5,0
6e130778-240a-4e62-84c3-c90d25b90345,2025-11-23 10:00:00,2025-11-23 11:34:00,Trois couleurs: Bleu,DRAMMATICO,Krzysztof Kieslowski,1993,94,0,6.5,0
13917c10-103d-43c0-86c6-c8b67471f061,2025-11-22 18:30:00,2025-11-22 20:59:00,Das Boot,AVVENTURA,Wolfgang Petersen,1981,149,16,8.5,0
69346f0f-f846-4726-a984-2f2f0f9b7c43,2025-11-22 16:00:00,2025-11-22 17:41:00,The Sandlot,COMMEDIA,David Mickey Evans,1993,101,0,8.0,0
385e28a4-707f-4e72-b8e4-b0b26e92144f,2025-11-22 13:00:00,2025-11-22 15:18:00,Sleuth,MISTERO,Joseph L. Mankiewicz,1972,138,6,6.5,0
9dc8ced2-b99b-4c39-b1e4-16befd1c8313,2025-11-22 10:30:00,2025-11-22 12:11:00,American Psycho,COMMEDIA,Mary Harron,2000,101,12,6.5,0
43ec9201-a394-4a4c-9a98-ba4848ffbd00,2025-11-21 10:00:00,2025-11-21 12:25:00,Minority Report,AZIONE,Steven Spielberg,2002,145,12,7.0,0
014bd012-0943-4cc2-96dc-c67e96318c30,2025-11-20 12:00:00,2025-11-20 14:25:00,Minority Report,AZIONE,Steven Spielberg,2002,145,12,6.5,0
c13b8d0f-9a8d-4b41-8301-b6cf6ec44a3c,2025-11-20 10:00:00,2025-11-20 11:12:00,La planète sauvage,ANIMAZIONE,René Laloux,1973,72,0,8.0,0
34210fa9-c459-4ef7-95b3-c0bed793cfc4,2025-11-19 12:30:00,2025-11-19 14:05:00,When Harry Met Sally...,COMMEDIA,Rob Reiner,1989,95,12,7.5,0
705b082c-b830-450d-9273-eed93939c1d3,2025-11-19 10:00:00,2025-11-19 11:53:00,28 Days Later...,DRAMMATICO,Danny Boyle,2002,113,12,8.5,0
27437bb5-4b29-4f26-90d3-e9162bfc6587,2025-11-18 13:30:00,2025-11-18 16:12:00,Stalker,DRAMMATICO,Andrei Tarkovsky,1979,162,0,8.5,0
31ff319e-7d39-4702-9f6d-03a6e07a24f3,2025-11-18 10:30:00,2025-11-18 12:59:00,Das Boot,AVVENTURA,Wolfgang Petersen,1981,149,16,7.5,0
11203218-10ec-449f-be1f-251a5ad4746d,2025-11-17 16:00:00,2025-11-17 18:29:00,Das Boot,AVVENTURA,Wolfgang Petersen,1981,149,16,8.0,0
0a78d9c0-6ccb-4ac7-b3d1-a7c5004757c8,2025-11-17 12:30:00,2025-11-17 15:02:00,Ray,BIOGRAFICO,Taylor Hackford,2004,152,12,8.0,0
22368c14-3328-467d-b034-042eb525ad32,2025-11-17 10:00:00,2025-11-17 11:42:00,Enter the Dragon,AZIONE,Robert Clouse,1973,102,12,8.5,0
42597b6d-85eb-4344-9293-ec0964df958c,2025-11-16 17:00:00,2025-11-16 19:17:00,Rosemary's Baby,DRAMMATICO,Roman Polanski,1968,137,12,7.5,0
16e7fd06-cd55-4247-a598-707c571f0902,2025-11-16 13:30:00,2025-11-16 16:12:00,Stalker,DRAMMATICO,Andrei Tarkovsky,1979,162,0,7.5,0
411a13e9-f81f-46be-9a09-6501f97e27c7,2025-11-16 10:00:00,2025-11-16 12:25:00,Minority Report,AZIONE,Steven Spielberg,2002,145,12,6.5,0
f4a88caf-ab4a-498f-8a8b-8fa1c07abe86,2025-11-15 20:30:00,2025-11-15 22:11:00,American Psycho,COMMEDIA,Mary Harron,2000,101,12,9.0,0
c39f0bd2-6537-44df-ab66-c3e6cd3a537a,2025-11-15 17:00:00,2025-11-15 19:37:00,Harry Potter and the Goblet of Fire,AVVENTURA,Mike Newell,2005,157,12,7.5,0
f30a1f0e-9abe-480e-aed4-575b213c363f,2025-11-15 13:30:00,2025-11-15 16:12:00,Stalker,DRAMMATICO,Andrei Tarkovsky,1979,162,0,8.0,0
69383900-8b0f-4595-81a3-6327eecb9d38,2025-11-15 10:30:00,2025-11-15 12:22:00,Crash,CRIMINE,Paul Haggis,2004,112,12,7.5,0
23a5071c-232c-47cc-a185-8dac8ae05180,2025-11-14 15:00:00,2025-11-14 16:41:00,American Psycho,COMMEDIA,Mary Harron,2000,101,12,7.0,0
20577dd1-db90-4f05-a5ef-87f77b30a28c,2025-11-14 12:30:00,2025-11-14 14:11:00,American Psycho,COMMEDIA,Mary Harron,2000,101,12,6.5,0
77abf718-8a34-4b8e-9a24-cbf077c89587,2025-11-14 10:00:00,2025-11-14 11:41:00,The Machinist,DRAMMATICO,Brad Anderson,2004,101,16,6.5,0
8ea5b0aa-4a32-439b-b8ae-c2c2529794de,2025-11-13 10:30:00,2025-11-13 12:11:00,The Machinist,DRAMMATICO,Brad Anderson,2004,101,16,8.0,0
f6249d25-3c1e-4e57-8133-7c40e8a24dee,2025-11-12 10:00:00,2025-11-12 11:40:00,King Kong,AVVENTURA,Merian C. Cooper,1933,100,12,8.5,0
d1e7d970-aa31-4ee3-9779-caaf57344d92,2025-11-11 13:30:00,2025-11-11 16:52:00,Malcolm X,BIOGRAFICO,Spike Lee,1992,202,0,8.0,0
3fded9e6-469e-4841-af46-ed03ef7d0353,2025-11-11 10:00:00,2025-11-11 12:42:00,Stalker,DRAMMATICO,Andrei Tarkovsky,1979,162,0,7.0,0
1a5dadd7-ed15-4e9c-bdd5-c5541d07a52f,2025-11-10 15:00:00,2025-11-10 17:25:00,Minority Report,AZIONE,Steven Spielberg,2002,145,12,7.0,0
698dbaa9-9987-47fb-ae61-1bc08d3b2d87,2025-11-10 12:30:00,2025-11-10 14:22:00,Crash,CRIMINE,Paul Haggis,2004,112,12,7.5,0
1fe34664-078e-47bb-95c0-bdb4d2e7c1c2,2025-11-10 10:00:00,2025-11-10 11:40:00,King Kong,AVVENTURA,Merian C. Cooper,1933,100,12,7.5,0
b5064381-ff35-4b59-9d64-df08652ad8f2,2025-11-09 20:00:00,2025-11-09 22:32:00,Ray,BIOGRAFICO,Taylor Hackford,2004,152,12,9.5,0
66feaa36-fe0c-4829-84bf-9d143a45c222,2025-11-09 16:00:00,2025-11-09 19:14:00,Titanic,DRAMMATICO,James Cameron,1997,194,12,7.0,0
61b1d9a0-16e9-4ee3-a61a-2f584cf072cd,2025-11-09 13:00:00,2025-11-09 14:53:00,28 Days Later...,DRAMMATICO,Danny Boyle,2002,113,12,8.5,0
7ee09e25-1c42-482c-a8a6-6636dee16035,2025-11-09 10:00:00,2025-11-09 11:53:00,28 Days Later...,DRAMMATICO,Danny Boyle,2002,113,12,8.0,0
8010309d-4f20-4172-bffb-5e758f80d831,2025-11-08 15:30:00,2025-11-08 17:53:00,Tengoku to jigoku,CRIMINE,Akira Kurosawa,1963,143,12,8.0,0
6e1318b3-f61e-48b0-9a36-611fab5058bd,2025-11-08 13:00:00,2025-11-08 14:35:00,When Harry Met Sally...,COMMEDIA,Rob Reiner,1989,95,12,8.0,0
77f6833d-988a-4675-bbb4-a7dc3a5b4aa4,2025-11-08 10:00:00,2025-11-08 12:07:00,Indiana Jones and the Last Crusade,AZIONE,Steven Spielberg,1989,127,0,8.5,0
3d275691-5f9f-4f36-94ff-d91b5208c265,2025-11-07 10:30:00,2025-11-07 12:32:00,A Streetcar Named Desire,DRAMMATICO,Elia Kazan,1951,122,12,8.0,0
821db903-ab8b-49fc-8534-9957b4f2e225,2025-11-06 13:00:00,2025-11-06 15:37:00,Harry Potter and the Goblet of Fire,AVVENTURA,Mike Newell,2005,157,12,8.5,0
ad1775b4-afab-4411-9239-1a5b4bfd08f3,2025-11-06 10:00:00,2025-11-06 12:18:00,Sleuth,MISTERO,Joseph L. Mankiewicz,1972,138,6,7.5,0
31e0f5cf-cfb0-49e9-b3fb-1591153ad1cc,2025-11-05 10:30:00,2025-11-05 12:05:00,When Harry Met Sally...,COMMEDIA,Rob Reiner,1989,95,12,7.0,0
481eb127-1d0d-4dd8-ae47-262cfdf0b209,2025-11-04 13:00:00,2025-11-04 15:29:00,Das Boot,AVVENTURA,Wolfgang Petersen,1981,149,16,7.0,0
b6fe8600-f8df-4aaa-8951-ccbd295bca2f,2025-11-04 10:30:00,2025-11-04 12:11:00,The Machinist,DRAMMATICO,Brad Anderson,2004,101,16,6.5,0
d885e571-d883-49a9-bb62-b84001d46f05,2025-11-03 13:30:00,2025-11-03 15:37:00,Indiana Jones and the Last Crusade,AZIONE,Steven Spielberg,1989,127,0,8.5,0
b468a185-a4b1-4305-8b62-8edb0b4ad1a7,2025-11-03 10:30:00,2025-11-03 12:42:00,Per qualche dollaro in più,WESTERN,Sergio Leone,1965,132,0,8.0,0
c55199ad-8174-4689-9291-8104ce6ff240,2025-11-02 19:30:00,2025-11-02 22:07:00,Harry Potter and the Goblet of Fire,AVVENTURA,Mike Newell,2005,157,12,8.5,0
0974bd06-df1a-4a8a-afcd-f4b6c7efaa4a,2025-11-02 16:00:00,2025-11-02 18:32:00,Ray,BIOGRAFICO,Taylor Hackford,2004,152,12,6.5,0
f32027d1-f34a-42d4-90fc-1cd3cc83525d,2025-11-02 13:00:00,2025-11-02 15:07:00,Indiana Jones and the Last Crusade,AZIONE,Steven Spielberg,1989,127,0,7.0,0
8b0c71a6-0e50-403e-8d6b-3c6ca03708b9,2025-11-02 10:30:00,2025-11-02 12:10:00,King Kong,AVVENTURA,Merian C. Cooper,1933,100,12,6.5,0
160ced5a-e1b2-4dc2-b392-6582a1777e03,2025-11-01 19:30:00,2025-11-01 22:22:00,The Sound of Music,BIOGRAFICO,Robert Wise,1965,172,0,8.5,0
539b7752-a850-41a5-97eb-f385c83064d4,2025-11-01 16:30:00,2025-11-01 18:28:00,East of Eden,DRAMMATICO,Elia Kazan,1955,118,0,6.5,0
a303b52a-bc5b-49a0-b6d3-c6976129a336,2025-11-01 13:30:00,2025-11-01 15:37:00,Indiana Jones and the Last Crusade,AZIONE,Steven Spielberg,1989,127,0,7.5,0
b763e50e-10f8-4e54-a774-167b87958853,2025-11-01 10:00:00,2025-11-01 12:23:00,Tengoku to jigoku,CRIMINE,Akira Kurosawa,1963,143,12,7.0,0
9f023eae-414d-4615-84a8-522337e51829,2025-10-31 15:30:00,2025-10-31 17:19:00,On Golden Pond,DRAMMATICO,Mark Rydell,1981,109,12,6.5,0
0eb195f9-d0dd-4d9d-96e5-47e86e947a21,2025-10-31 13:00:00,2025-10-31 14:54:00,The Goonies,AVVENTURA,Richard Donner,1985,114,0,8.0,0
3fc7c5a0-8428-490e-9f19-bf700291d8f2,2025-10-31 10:00:00,2025-10-31 11:52:00,The Philadelphia Story,COMMEDIA,George Cukor,1940,112,12,8.5,0
ee06490b-35fa-48a7-9059-28febb3f9486,2025-10-30 10:00:00,2025-10-30 11:42:00,Enter the Dragon,AZIONE,Robert Clouse,1973,102,12,8.0,0
6ea5db48-4d1d-42bd-be8b-4c66affae751,2025-10-29 14:00:00,2025-10-29 15:42:00,Enter the Dragon,AZIONE,Robert Clouse,1973,102,12,7.5,0
d386b174-34cf-433b-a605-f034c6c0b1a5,2025-10-29 10:30:00,2025-10-29 12:53:00,Tengoku to jigoku,CRIMINE,Akira Kurosawa,1963,143,12,8.0,0
aeda4de6-3643-47f6-b296-fb0e86f2cf5a,2025-10-28 14:00:00,2025-10-28 16:17:00,Rosemary's Baby,DRAMMATICO,Roman Polanski,1968,137,12,7.5,0
ba516ad0-dd06-419c-931c-a8b6d116f360,2025-10-28 10:30:00,2025-10-28 13:07:00,Harry Potter and the Goblet of Fire,AVVENTURA,Mike Newell,2005,157,12,7.5,0
22280c11-caff-4355-8df0-3e4130b307d5,2025-10-27 10:30:00,2025-10-27 13:22:00,The Sound of Music,BIOGRAFICO,Robert Wise,1965,172,0,8.0,0
2f3e043b-824e-4717-bb8b-e2075e8795c0,2025-10-26 17:30:00,2025-10-26 20:07:00,Harry Potter and the Goblet of Fire,AVVENTURA,Mike Newell,2005,157,12,7.5,0
0309d265-c317-4b7b-a302-8a9e0424a034,2025-10-26 14:00:00,2025-10-26 16:29:00,Das Boot,AVVENTURA,Wolfgang Petersen,1981,149,16,6.5,0
3d31aad4-1946-4752-b1b2-e0efb017f786,2025-10-26 10:30:00,2025-10-26 13:07:00,Harry Potter and the Goblet of Fire,AVVENTURA,Mike Newell,2005,157,12,8.0,0
